CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
53.0,42.0,1.0,3.0,43
1.0,1.0,1.0,1.0,21
2.0,1.0,1.0,11.0,19
7.0,1.0,1.0,3.0,1
4.0,7.0,1.0,11.0,1
49.0,12.0,13.0,85.0,6
3.0,1.0,63.0,1.0,3
1.0,1.0,2.0,1.0,14
6.0,59.0,4.0,1.0,5
7.0,34.0,1.0,2.0,1
16.0,10.0,129.0,6.0,1
2.0,4.0,1.0,20.0,2
2.0,62.0,1.0,1.0,1
76.0,1.0,2.0,2.0,5
9.0,3.0,7.0,1.0,1
4.0,15.0,34.0,61.0,258
1.0,9.0,4.0,1.0,122
4.0,1.0,5.0,11.0,1
48.0,52.0,3.0,38.0,64
12.0,65.0,11.0,25.0,2
6.0,21.0,15.0,1.0,10
48.0,1.0,96.0,1.0,1
6.0,2.0,75.0,3.0,28
5.0,7.0,1.0,25.0,142
21.0,2.0,3.0,1.0,1
19.0,14.0,28.0,139.0,9
3.0,1.0,1.0,9.0,6
14.0,1.0,56.0,5.0,2
7.0,1.0,4.0,3.0,186
26.0,1.0,3.0,1.0,18
30.0,1.0,41.0,3.0,2
6.0,1.0,1.0,3.0,1
1.0,8.0,88.0,1.0,37
1.0,4.0,126.0,34.0,129
47.0,1.0,2.0,4.0,109
15.0,1.0,9.0,4.0,82
1.0,3.0,13.0,1.0,5
1.0,1.0,52.0,3.0,1
1.0,7.0,76.0,5.0,20
7.0,1.0,1.0,14.0,1
1.0,1.0,15.0,5.0,1
7.0,2.0,182.0,5.0,38
25.0,2.0,1.0,12.0,92
1.0,27.0,1.0,49.0,3
1.0,20.0,35.0,3.0,1
20.0,3.0,2.0,10.0,2
34.0,32.0,1.0,1.0,6
1.0,31.0,1.0,1.0,9
4.0,2.0,1.0,3.0,28
2.0,1.0,17.0,1.0,2
1.0,22.0,1.0,44.0,1
1.0,6.0,4.0,1.0,1
1.0,1.0,56.0,114.0,10
36.0,1.0,4.0,3.0,28
17.0,65.0,1.0,11.0,8
14.0,2.0,2.0,2.0,2
3.0,49.0,2.0,6.0,42
2.0,83.0,3.0,75.0,45
8.0,2.0,1.0,4.0,1
2.0,10.0,13.0,1.0,17
530.0,2.0,2.0,3.0,4
1.0,5.0,2.0,7.0,51
6.0,7.0,2.0,2.0,86
30.0,12.0,15.0,3.0,1
4.0,1.0,1.0,16.0,47
6.0,2.0,26.0,20.0,1
2.0,2.0,36.0,3.0,3
1.0,3.0,3.0,1.0,4
8.0,1.0,13.0,122.0,12
1.0,4.0,1.0,41.0,1
1.0,10.0,1.0,1.0,2
14.0,2.0,1.0,7.0,1
1.0,1.0,1.0,1.0,34
1.0,21.0,1.0,10.0,4
2.0,1.0,1.0,5.0,20
7.0,1.0,1.0,1.0,204
11.0,1.0,2.0,2.0,20
14.0,11.0,2.0,1.0,7
70.0,11.0,1.0,2.0,1
121.0,133.0,1.0,4.0,22
3.0,38.0,4.0,3.0,3
3.0,1.0,1.0,1.0,9
2.0,15.0,10.0,47.0,24
3.0,4.0,54.0,5.0,6
2.0,2.0,1.0,1.0,45
1.0,1.0,4.0,525.0,1
1.0,5.0,133.0,49.0,20
1.0,8.0,1.0,19.0,1
9.0,1.0,1.0,8.0,2
15.0,6.0,5.0,2.0,1
1.0,5.0,13.0,30.0,1
1.0,3.0,31.0,2.0,2
4.0,17.0,7.0,1.0,17
6.0,7.0,4.0,88.0,1
18.0,1.0,1.0,2.0,32
1.0,1.0,8.0,1.0,1
10.0,5.0,16.0,1.0,115
35.0,4.0,110.0,2.0,1
1.0,7.0,95.0,12.0,2
12.0,1.0,1.0,1.0,8
1.0,7.0,1.0,1.0,82
73.0,1.0,5.0,1.0,2
7.0,12.0,44.0,2.0,55
4.0,18.0,22.0,42.0,3
1.0,2.0,6.0,2.0,6
39.0,2.0,10.0,3.0,49
8.0,8.0,31.0,72.0,9
46.0,2.0,4.0,2.0,10
67.0,56.0,89.0,1.0,3
1.0,13.0,154.0,1.0,2
2.0,6.0,1.0,1.0,3
1.0,3.0,13.0,1.0,17
9.0,27.0,13.0,3.0,90
21.0,6.0,12.0,1.0,4
55.0,1.0,36.0,76.0,7
1.0,14.0,126.0,6.0,10
14.0,37.0,1.0,1.0,43
16.0,4.0,11.0,3.0,5
1.0,39.0,216.0,8.0,14
1.0,2.0,1.0,4.0,5
79.0,4.0,2.0,1.0,11
3.0,6.0,47.0,1.0,4
9.0,5.0,2.0,26.0,6
1.0,1.0,1.0,1.0,2
1.0,1.0,4.0,1.0,2
21.0,2.0,2.0,7.0,267
9.0,1.0,22.0,3.0,27
26.0,1.0,1.0,1.0,6
1.0,1.0,1.0,1.0,1
2.0,4.0,66.0,1.0,1
46.0,1.0,3.0,3.0,41
15.0,1.0,7.0,16.0,4
1.0,1.0,1.0,49.0,80
8.0,1.0,4.0,1.0,108
2.0,1.0,45.0,9.0,1
4.0,1.0,20.0,1.0,1
2.0,3.0,1.0,8.0,1
2.0,1.0,20.0,1.0,2
31.0,37.0,2.0,3.0,9
7.0,11.0,40.0,1.0,7
1.0,4.0,34.0,1.0,10
6.0,32.0,22.0,36.0,23
50.0,11.0,10.0,5.0,70
12.0,1.0,1.0,1.0,110
7.0,2.0,1.0,77.0,1
2.0,17.0,1.0,8.0,1
1.0,1.0,1.0,3.0,15
1.0,20.0,2.0,3.0,57
3.0,1.0,1.0,13.0,1
17.0,1.0,1.0,62.0,114
1.0,4.0,1.0,7.0,1
2.0,1.0,1.0,1.0,1
1.0,3.0,1.0,5.0,13
2.0,45.0,4.0,1.0,2
1.0,54.0,4.0,1.0,1
5.0,69.0,43.0,1.0,1
1.0,1.0,1.0,1.0,41
5.0,1.0,6.0,2.0,2
1.0,4.0,141.0,9.0,4
3.0,25.0,3.0,13.0,10
1.0,2.0,3.0,2.0,1
20.0,5.0,7.0,239.0,1
11.0,1.0,45.0,6.0,5
11.0,9.0,1.0,30.0,34
1.0,3.0,7.0,1.0,4
20.0,2.0,6.0,11.0,1
1.0,1.0,7.0,1.0,4
378.0,1.0,10.0,4.0,1
5.0,5.0,106.0,1.0,3
52.0,16.0,106.0,4.0,4
4.0,1.0,1.0,1.0,1
1.0,1.0,8.0,1.0,178
2.0,23.0,42.0,8.0,1
2.0,1.0,17.0,1.0,119
1.0,1.0,18.0,4.0,1
2.0,3.0,14.0,1.0,1
1.0,1.0,56.0,1.0,87
1.0,9.0,1.0,1.0,1
8.0,2.0,10.0,1.0,4
2.0,12.0,118.0,26.0,3
4.0,162.0,156.0,1.0,1
1.0,143.0,12.0,390.0,1
1.0,7.0,38.0,76.0,12
1.0,6.0,9.0,5.0,105
1.0,2.0,36.0,2.0,8
1.0,1.0,123.0,19.0,2
2.0,2.0,2.0,1.0,9
1.0,3.0,6.0,25.0,4
1.0,18.0,215.0,1.0,196
1.0,9.0,3.0,9.0,2
8.0,2.0,1.0,42.0,16
41.0,11.0,35.0,3.0,1
99.0,2.0,1.0,86.0,1
2.0,3.0,3.0,1.0,1
1.0,1.0,3.0,1.0,55
6.0,5.0,1.0,1.0,119
1.0,6.0,9.0,1.0,101
7.0,1.0,1.0,14.0,76
3.0,4.0,6.0,1.0,7
1.0,3.0,58.0,1.0,1
3.0,16.0,3.0,1.0,1
18.0,25.0,1.0,66.0,30
3.0,1.0,19.0,26.0,25
1.0,2.0,1.0,8.0,49
3.0,8.0,19.0,36.0,2
1.0,2.0,2.0,3.0,2
1.0,65.0,40.0,5.0,10
11.0,1.0,146.0,1.0,6
1.0,7.0,17.0,43.0,30
3.0,5.0,6.0,4.0,1
28.0,2.0,1.0,9.0,1
44.0,12.0,21.0,1.0,1
1.0,1.0,34.0,1.0,1
45.0,1.0,18.0,1.0,9
1.0,4.0,14.0,3.0,1
9.0,5.0,1.0,1.0,7
1.0,40.0,1.0,9.0,3
1.0,6.0,1.0,4.0,4
1.0,50.0,7.0,9.0,43
22.0,1.0,1.0,2.0,9
8.0,5.0,1.0,12.0,45
31.0,1.0,1.0,61.0,2
43.0,17.0,1.0,1.0,30
6.0,2.0,1.0,6.0,1
1.0,1.0,1.0,5.0,10
1.0,1.0,1.0,2.0,109
1.0,3.0,1.0,2.0,58
1.0,1.0,1.0,1.0,2
1.0,3.0,1.0,42.0,36
1.0,1.0,52.0,1.0,2
27.0,20.0,1.0,1.0,5
33.0,3.0,2.0,59.0,1
1.0,7.0,91.0,6.0,7
5.0,1.0,1.0,2.0,13
24.0,24.0,4.0,6.0,4
2.0,29.0,13.0,59.0,10
1.0,6.0,54.0,3.0,1
5.0,2.0,1.0,1.0,68
48.0,5.0,18.0,1.0,5
16.0,1.0,4.0,2.0,16
2.0,2.0,3.0,1.0,488
4.0,1.0,13.0,6.0,18
20.0,44.0,1.0,28.0,4
53.0,8.0,141.0,2.0,1
3.0,1.0,1.0,163.0,1
29.0,6.0,111.0,2.0,4
4.0,66.0,1.0,23.0,33
8.0,76.0,35.0,19.0,1
2.0,41.0,22.0,2.0,9
3.0,2.0,29.0,2.0,2
3.0,1.0,24.0,6.0,1
3.0,1.0,34.0,5.0,18
26.0,11.0,11.0,6.0,9
6.0,44.0,1.0,22.0,19
9.0,4.0,125.0,1.0,43
15.0,1.0,88.0,1.0,18
13.0,2.0,6.0,303.0,1
3.0,8.0,44.0,22.0,1
2.0,12.0,5.0,8.0,1
6.0,9.0,16.0,1.0,1
1.0,2.0,101.0,2.0,1
1.0,3.0,1.0,1.0,1
1.0,4.0,2.0,39.0,1
2.0,5.0,112.0,2.0,35
14.0,1.0,2.0,33.0,1
2.0,6.0,62.0,6.0,51
1.0,2.0,6.0,26.0,3
1.0,44.0,1.0,1.0,1
8.0,1.0,1.0,85.0,5
1.0,9.0,16.0,2.0,70
2.0,1.0,10.0,2.0,62
2.0,5.0,47.0,1.0,1
3.0,3.0,3.0,2.0,2
7.0,1.0,11.0,7.0,4
1.0,33.0,6.0,4.0,40
5.0,247.0,40.0,51.0,6
16.0,186.0,1.0,7.0,8
1.0,1.0,121.0,9.0,1
9.0,22.0,1.0,38.0,4
327.0,10.0,3.0,3.0,9
2.0,2.0,1.0,3.0,5
10.0,16.0,2.0,30.0,60
6.0,5.0,1.0,10.0,1
1.0,3.0,14.0,2.0,12
4.0,33.0,39.0,1.0,1
1.0,8.0,7.0,2.0,25
1.0,3.0,18.0,23.0,3
1.0,2.0,1.0,1.0,1
1.0,1.0,1.0,1.0,7
1.0,12.0,1.0,3.0,11
2.0,3.0,3.0,7.0,1
9.0,1.0,2.0,16.0,4
1.0,2.0,3.0,52.0,4
1.0,1.0,1.0,4.0,3
3.0,1.0,1.0,6.0,1
1.0,25.0,1.0,2.0,2
1.0,5.0,1.0,1.0,61
1.0,15.0,1.0,59.0,1
1.0,5.0,1.0,73.0,1
1.0,1.0,45.0,6.0,111
1.0,2.0,1.0,4.0,36
1.0,23.0,1.0,52.0,9
1.0,16.0,108.0,3.0,1
52.0,1.0,6.0,3.0,7
127.0,1.0,3.0,26.0,1
2.0,1.0,5.0,36.0,17
3.0,4.0,38.0,1.0,1
4.0,69.0,1.0,166.0,8
1.0,1.0,1.0,2.0,48
1.0,1.0,16.0,24.0,94
60.0,1.0,1.0,1.0,2
7.0,6.0,4.0,2.0,1
3.0,5.0,1.0,1.0,1
2.0,1.0,125.0,1.0,1
1.0,33.0,4.0,5.0,1
1.0,6.0,89.0,2.0,2
1.0,2.0,1.0,4.0,1
12.0,6.0,14.0,16.0,1
3.0,14.0,14.0,1.0,20
37.0,6.0,2.0,1.0,27
7.0,36.0,27.0,1.0,20
12.0,3.0,23.0,38.0,1
1.0,2.0,33.0,2.0,58
5.0,59.0,11.0,1.0,226
43.0,6.0,103.0,322.0,9
116.0,2.0,109.0,19.0,1
2.0,2.0,7.0,9.0,13
1.0,15.0,47.0,1.0,71
56.0,6.0,11.0,24.0,1
8.0,1.0,88.0,2.0,62
15.0,2.0,1.0,33.0,8
14.0,2.0,1.0,1.0,2
55.0,1.0,51.0,10.0,13
55.0,1.0,3.0,36.0,6
16.0,1.0,9.0,84.0,5
1.0,4.0,57.0,1.0,1
8.0,1.0,6.0,3.0,21
5.0,1.0,5.0,6.0,1
41.0,1.0,4.0,55.0,15
1.0,1.0,5.0,2.0,1
47.0,1.0,7.0,6.0,2
2.0,1.0,45.0,34.0,6
2.0,4.0,1.0,2.0,31
14.0,1.0,15.0,37.0,1
66.0,17.0,3.0,2.0,3
5.0,11.0,1.0,5.0,1
2.0,1.0,14.0,2.0,8
1.0,24.0,1.0,5.0,3
1.0,35.0,1.0,3.0,3
58.0,2.0,111.0,5.0,2
24.0,1.0,1.0,37.0,255
2.0,1.0,15.0,1.0,1
1.0,2.0,3.0,1.0,1
85.0,30.0,1.0,1.0,78
64.0,7.0,12.0,1.0,1
3.0,2.0,39.0,2.0,3
2.0,4.0,7.0,6.0,1
96.0,2.0,4.0,1.0,1
30.0,18.0,1.0,9.0,41
6.0,68.0,1.0,37.0,1
6.0,142.0,1.0,1.0,2
15.0,92.0,1.0,1.0,1
5.0,8.0,1.0,14.0,1
12.0,1.0,1.0,8.0,13
22.0,12.0,1.0,52.0,113
6.0,47.0,2.0,107.0,2
5.0,2.0,1.0,4.0,5
23.0,3.0,1.0,7.0,3
14.0,5.0,1.0,13.0,185
1.0,3.0,1.0,37.0,2
1.0,7.0,2.0,8.0,8
1.0,1.0,39.0,1.0,3
4.0,1.0,65.0,1.0,1
1.0,6.0,1.0,2.0,1
9.0,6.0,2.0,11.0,39
1.0,2.0,113.0,5.0,8
2.0,2.0,8.0,1.0,97
1.0,56.0,2.0,1.0,94
3.0,1.0,6.0,1.0,65
13.0,3.0,117.0,3.0,1
3.0,6.0,6.0,16.0,1
3.0,1.0,2.0,40.0,1
5.0,2.0,6.0,2.0,15
5.0,16.0,7.0,164.0,1
2.0,6.0,3.0,2.0,1
2.0,2.0,91.0,24.0,5
3.0,6.0,4.0,4.0,33
13.0,189.0,1.0,1.0,40
1.0,114.0,104.0,1.0,1
4.0,2.0,1.0,1.0,1
19.0,16.0,15.0,1.0,2
10.0,18.0,1.0,11.0,1
13.0,1.0,24.0,1.0,6
1.0,15.0,41.0,3.0,2
549.0,18.0,20.0,23.0,24
19.0,1.0,54.0,1.0,2
22.0,17.0,10.0,26.0,1
14.0,1.0,1.0,1.0,5
1.0,5.0,102.0,226.0,1
1.0,1.0,161.0,1.0,11
2.0,17.0,16.0,1.0,2
1.0,1.0,74.0,2.0,9
2.0,3.0,9.0,1.0,1
1.0,2.0,142.0,1.0,8
1.0,2.0,1.0,1.0,69
1.0,1.0,1.0,1.0,4
2.0,30.0,1.0,17.0,23
1.0,4.0,43.0,1.0,1
5.0,6.0,2.0,2.0,1
1.0,1.0,2.0,41.0,1
1.0,9.0,57.0,11.0,3
1.0,3.0,5.0,16.0,30
1.0,16.0,7.0,2.0,1
1.0,12.0,1.0,66.0,10
1.0,2.0,2.0,3.0,131
1.0,6.0,10.0,2.0,16
1.0,7.0,3.0,6.0,7
2.0,1.0,66.0,1.0,1
1.0,83.0,6.0,1.0,9
57.0,3.0,7.0,69.0,1
159.0,1.0,16.0,1.0,11
2.0,4.0,4.0,10.0,15
12.0,5.0,2.0,32.0,3
3.0,4.0,1.0,7.0,10
