CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1.0,1.0,12.0,1.0,1
2.0,1.0,67.0,2.0,2
1.0,1.0,64.0,30.0,1
2.0,8.0,9.0,13.0,38
11.0,2.0,9.0,2.0,1
6.0,1.0,62.0,2.0,3
5.0,1.0,1.0,1.0,29
1.0,1.0,15.0,42.0,1
487.0,2.0,50.0,20.0,1
1.0,11.0,2.0,4.0,81
6.0,3.0,3.0,162.0,5
1.0,15.0,3.0,56.0,43
1.0,73.0,19.0,2.0,6
1.0,9.0,3.0,2.0,13
1.0,1.0,1.0,1.0,1
4.0,1.0,4.0,3.0,1
37.0,10.0,50.0,1.0,1
1.0,2.0,2.0,2.0,5
1.0,6.0,15.0,3.0,165
19.0,83.0,5.0,11.0,1
39.0,38.0,7.0,4.0,62
135.0,1.0,1.0,3.0,4
1.0,84.0,10.0,4.0,35
2.0,1.0,52.0,2.0,5
1.0,4.0,2.0,7.0,1
5.0,1.0,17.0,2.0,20
4.0,5.0,1.0,8.0,1
5.0,14.0,1.0,1.0,1
1.0,3.0,1.0,1.0,2
1.0,6.0,1.0,1.0,1
1.0,5.0,1.0,13.0,1
6.0,1.0,1.0,4.0,197
2.0,2.0,1.0,19.0,15
1.0,9.0,54.0,3.0,1
1.0,8.0,1.0,4.0,45
5.0,6.0,10.0,6.0,16
9.0,49.0,87.0,6.0,133
5.0,2.0,1.0,1.0,118
23.0,2.0,50.0,1.0,1
1.0,7.0,1.0,2.0,1
2.0,2.0,2.0,74.0,1
1.0,3.0,11.0,1.0,2
1.0,4.0,1.0,1.0,31
84.0,257.0,1.0,1.0,198
6.0,125.0,101.0,1.0,68
36.0,38.0,136.0,6.0,77
13.0,1.0,6.0,9.0,5
100.0,1.0,15.0,5.0,1
45.0,2.0,18.0,1.0,54
1.0,2.0,24.0,2.0,1
2.0,1.0,100.0,4.0,120
2.0,1.0,69.0,1.0,21
37.0,2.0,4.0,1.0,2
1.0,3.0,13.0,3.0,43
6.0,3.0,86.0,1.0,21
4.0,1.0,1.0,2.0,18
16.0,8.0,8.0,1.0,1
2.0,1.0,65.0,4.0,5
2.0,49.0,1.0,1.0,1
117.0,2.0,15.0,1.0,14
3.0,2.0,1.0,1.0,5
2.0,1.0,3.0,1.0,1
1.0,9.0,10.0,1.0,1
49.0,7.0,2.0,16.0,1
10.0,2.0,68.0,37.0,2
6.0,1.0,1.0,3.0,267
45.0,1.0,7.0,3.0,247
6.0,17.0,1.0,1.0,1
5.0,2.0,2.0,9.0,64
21.0,18.0,7.0,1.0,2
10.0,2.0,1.0,1.0,9
12.0,18.0,3.0,16.0,1
4.0,28.0,6.0,1.0,17
25.0,1.0,1.0,1.0,163
18.0,1.0,20.0,1.0,1
5.0,1.0,39.0,1.0,4
1.0,7.0,10.0,2.0,6
1.0,12.0,10.0,30.0,2
43.0,1.0,1.0,24.0,233
13.0,1.0,1.0,1.0,16
1.0,52.0,1.0,7.0,2
1.0,34.0,1.0,4.0,1
1.0,10.0,1.0,1.0,36
7.0,62.0,64.0,1.0,129
1.0,1.0,4.0,1.0,123
7.0,2.0,1.0,111.0,85
47.0,15.0,151.0,6.0,2
1.0,8.0,1.0,2.0,1
1.0,52.0,1.0,639.0,20
11.0,63.0,2.0,52.0,1
20.0,18.0,30.0,1.0,27
1.0,2.0,5.0,6.0,93
4.0,6.0,98.0,2.0,1
2.0,1.0,136.0,3.0,14
1.0,3.0,1.0,1.0,1
1.0,1.0,1.0,11.0,1
32.0,1.0,28.0,3.0,1
16.0,1.0,1.0,71.0,4
12.0,1.0,51.0,1.0,1
3.0,1.0,4.0,1.0,8
1.0,1.0,1.0,1.0,2
2.0,7.0,18.0,2.0,41
640.0,4.0,1.0,6.0,43
1.0,1.0,124.0,15.0,1
1.0,1.0,136.0,1.0,10
30.0,3.0,2.0,2.0,4
4.0,1.0,6.0,1.0,50
4.0,6.0,54.0,49.0,83
2.0,1.0,76.0,1.0,1
1.0,1.0,1.0,40.0,42
8.0,1.0,15.0,12.0,4
1.0,2.0,184.0,1.0,1
1.0,27.0,1.0,3.0,1
14.0,20.0,26.0,1.0,2
1.0,3.0,2.0,184.0,34
1.0,32.0,1.0,5.0,3
2.0,40.0,1.0,3.0,21
7.0,2.0,1.0,1.0,204
2.0,4.0,13.0,3.0,18
14.0,6.0,1.0,3.0,7
67.0,1.0,4.0,1.0,1
179.0,1.0,64.0,5.0,16
3.0,66.0,4.0,4.0,3
3.0,2.0,1.0,2.0,8
2.0,50.0,2.0,1.0,23
3.0,85.0,2.0,3.0,5
2.0,2.0,1.0,3.0,39
1.0,10.0,1.0,8.0,1
1.0,2.0,6.0,2.0,17
1.0,4.0,2.0,3.0,1
1.0,7.0,2.0,4.0,1
1.0,5.0,15.0,48.0,2
5.0,1.0,1.0,2.0,17
17.0,2.0,17.0,5.0,1
1.0,2.0,28.0,1.0,32
4.0,2.0,3.0,1.0,1
29.0,1.0,12.0,3.0,117
11.0,3.0,1.0,1.0,2
1.0,10.0,1.0,38.0,7
75.0,1.0,1.0,145.0,77
7.0,1.0,1.0,3.0,2
2.0,22.0,1.0,8.0,55
1.0,1.0,1.0,2.0,3
38.0,1.0,1.0,6.0,2
4.0,1.0,2.0,4.0,40
47.0,11.0,2.0,1.0,1
75.0,5.0,1.0,3.0,5
1.0,171.0,1.0,4.0,2
2.0,54.0,4.0,3.0,17
15.0,1.0,1.0,16.0,90
44.0,14.0,58.0,20.0,4
14.0,1.0,4.0,3.0,5
16.0,2.0,147.0,147.0,43
1.0,1.0,1.0,34.0,4
1.0,5.0,1.0,1.0,8
111.0,8.0,5.0,7.0,5
2.0,1.0,25.0,11.0,12
6.0,6.0,1.0,3.0,4
18.0,4.0,3.0,1.0,6
8.0,3.0,4.0,2.0,2
26.0,19.0,114.0,1.0,296
2.0,7.0,180.0,1.0,27
40.0,1.0,1.0,4.0,1
15.0,1.0,1.0,3.0,41
1.0,4.0,3.0,1.0,4
7.0,4.0,44.0,46.0,80
2.0,4.0,20.0,5.0,108
1.0,1.0,6.0,1.0,1
1.0,7.0,4.0,638.0,1
2.0,1.0,27.0,49.0,1
18.0,11.0,3.0,19.0,2
7.0,14.0,114.0,8.0,9
1.0,2.0,165.0,2.0,7
6.0,1.0,1.0,30.0,10
48.0,8.0,13.0,2.0,23
10.0,2.0,1.0,59.0,70
4.0,59.0,26.0,2.0,110
2.0,10.0,130.0,1.0,1
1.0,6.0,1.0,1.0,1
1.0,2.0,10.0,2.0,55
3.0,27.0,222.0,9.0,1
19.0,6.0,1.0,1.0,119
1.0,1.0,2.0,1.0,1
2.0,14.0,37.0,1.0,1
1.0,38.0,1.0,2.0,11
2.0,2.0,1.0,35.0,1
5.0,29.0,4.0,2.0,1
3.0,2.0,2.0,69.0,41
1.0,4.0,9.0,2.0,2
19.0,6.0,1.0,1.0,5
10.0,1.0,1.0,1.0,11
11.0,1.0,73.0,1.0,1
1.0,1.0,3.0,1.0,34
1.0,2.0,7.0,1.0,4
472.0,1.0,1.0,74.0,1
5.0,1.0,2.0,6.0,3
52.0,1.0,36.0,1.0,189
4.0,3.0,20.0,3.0,227
1.0,1.0,19.0,4.0,1
1.0,1.0,2.0,1.0,87
1.0,1.0,34.0,1.0,1
2.0,1.0,24.0,1.0,3
1.0,1.0,18.0,3.0,3
1.0,1.0,9.0,1.0,1
8.0,2.0,1.0,1.0,1
2.0,1.0,1.0,3.0,4
4.0,37.0,1.0,13.0,117
1.0,11.0,1.0,46.0,5
1.0,4.0,2.0,1.0,9
1.0,24.0,1.0,4.0,1
1.0,13.0,1.0,1.0,224
1.0,1.0,1.0,8.0,2
2.0,1.0,1.0,1.0,15
1.0,17.0,1.0,3.0,1
1.0,6.0,4.0,1.0,1
1.0,1.0,46.0,1.0,54
41.0,1.0,6.0,35.0,119
122.0,3.0,155.0,1.0,106
2.0,1.0,3.0,102.0,76
1.0,3.0,3.0,8.0,2
6.0,45.0,42.0,1.0,1
1.0,57.0,2.0,3.0,1
3.0,71.0,1.0,13.0,28
3.0,1.0,2.0,3.0,20
1.0,1.0,1.0,7.0,50
11.0,4.0,112.0,1.0,2
3.0,25.0,187.0,3.0,5
3.0,2.0,1.0,1.0,18
1.0,4.0,6.0,1.0,1
7.0,1.0,41.0,1.0,1
1.0,3.0,13.0,2.0,1
3.0,3.0,18.0,9.0,9
26.0,2.0,8.0,13.0,1
44.0,5.0,38.0,2.0,1
1.0,14.0,1.0,289.0,3
51.0,1.0,6.0,6.0,43
1.0,1.0,153.0,28.0,5
5.0,23.0,173.0,1.0,43
1.0,1.0,38.0,9.0,2
1.0,1.0,1.0,1.0,29
1.0,3.0,18.0,1.0,1
19.0,1.0,129.0,4.0,5
1.0,9.0,2.0,1.0,110
31.0,2.0,3.0,1.0,63
41.0,3.0,221.0,7.0,2
6.0,223.0,3.0,1.0,27
1.0,149.0,27.0,2.0,3
1.0,6.0,1.0,1.0,1
1.0,5.0,3.0,1.0,4
1.0,2.0,2.0,1.0,10
27.0,1.0,1.0,22.0,68
17.0,2.0,1.0,483.0,5
1.0,3.0,6.0,77.0,14
4.0,18.0,60.0,5.0,488
24.0,9.0,2.0,2.0,16
2.0,2.0,1.0,19.0,4
1.0,9.0,13.0,25.0,1
5.0,2.0,12.0,1.0,1
112.0,4.0,2.0,6.0,4
7.0,3.0,37.0,42.0,31
2.0,1.0,146.0,73.0,1
2.0,4.0,15.0,1.0,9
5.0,2.0,6.0,1.0,2
51.0,1.0,1.0,1.0,1
3.0,4.0,17.0,3.0,16
27.0,3.0,23.0,1.0,9
3.0,16.0,15.0,1.0,12
8.0,12.0,13.0,1.0,38
2.0,1.0,1.0,65.0,16
1.0,2.0,1.0,26.0,1
15.0,7.0,1.0,36.0,1
6.0,2.0,7.0,2.0,1
9.0,88.0,1.0,4.0,1
12.0,1.0,1.0,1.0,1
9.0,7.0,1.0,39.0,1
2.0,5.0,1.0,3.0,1
2.0,11.0,1.0,4.0,35
6.0,1.0,1.0,1.0,1
1.0,1.0,1.0,1.0,51
1.0,2.0,1.0,1.0,3
1.0,5.0,1.0,3.0,1
2.0,41.0,1.0,1.0,1
8.0,36.0,55.0,1.0,69
2.0,1.0,2.0,2.0,62
1.0,3.0,92.0,6.0,1
1.0,1.0,1.0,64.0,1
1.0,14.0,3.0,1.0,2
2.0,1.0,54.0,1.0,37
3.0,1.0,16.0,3.0,6
7.0,3.0,2.0,2.0,1
1.0,1.0,2.0,2.0,6
1.0,3.0,8.0,1.0,5
14.0,1.0,1.0,39.0,62
1.0,20.0,143.0,1.0,11
1.0,2.0,1.0,56.0,1
401.0,7.0,165.0,6.0,25
9.0,1.0,1.0,6.0,2
1.0,15.0,36.0,2.0,1
4.0,22.0,21.0,3.0,11
1.0,6.0,28.0,1.0,1
1.0,5.0,9.0,1.0,1
1.0,1.0,40.0,2.0,4
1.0,2.0,11.0,1.0,3
1.0,1.0,1.0,6.0,1
1.0,33.0,151.0,28.0,2
8.0,7.0,95.0,2.0,61
1.0,1.0,43.0,237.0,1
1.0,5.0,1.0,2.0,1
3.0,69.0,9.0,14.0,141
1.0,92.0,104.0,19.0,36
1.0,46.0,1.0,1.0,1
1.0,2.0,123.0,2.0,7
1.0,1.0,2.0,7.0,1
1.0,1.0,62.0,3.0,17
1.0,11.0,5.0,4.0,1
1.0,29.0,1.0,16.0,8
1.0,4.0,1.0,1.0,48
52.0,2.0,9.0,394.0,94
137.0,5.0,49.0,24.0,2
2.0,5.0,3.0,8.0,1
3.0,9.0,7.0,1.0,1
4.0,2.0,45.0,2.0,1
1.0,2.0,1.0,1.0,1
1.0,4.0,122.0,39.0,2
60.0,4.0,1.0,2.0,1
6.0,5.0,2.0,27.0,1
2.0,2.0,1.0,5.0,20
2.0,44.0,2.0,26.0,27
1.0,1.0,1.0,73.0,20
1.0,8.0,11.0,2.0,1
1.0,1.0,23.0,1.0,58
18.0,4.0,5.0,1.0,230
7.0,3.0,18.0,2.0,9
9.0,1.0,1.0,1.0,1
1.0,2.0,1.0,4.0,72
39.0,313.0,1.0,46.0,1
116.0,197.0,3.0,7.0,70
2.0,1.0,2.0,40.0,8
58.0,21.0,3.0,3.0,2
7.0,3.0,1.0,3.0,12
11.0,2.0,1.0,16.0,4
1.0,11.0,1.0,10.0,1
55.0,4.0,1.0,1.0,21
76.0,2.0,1.0,1.0,11
15.0,33.0,40.0,2.0,1
1.0,7.0,1.0,1.0,2
7.0,3.0,109.0,1.0,1
5.0,2.0,6.0,13.0,31
85.0,11.0,3.0,51.0,3
43.0,3.0,38.0,4.0,1
2.0,1.0,1.0,1.0,7
13.0,1.0,14.0,2.0,3
66.0,1.0,1.0,59.0,2
5.0,1.0,1.0,75.0,269
2.0,24.0,126.0,6.0,1
1.0,4.0,4.0,4.0,1
1.0,15.0,138.0,1.0,174
90.0,3.0,1.0,3.0,1
11.0,1.0,13.0,3.0,3
2.0,2.0,14.0,26.0,1
76.0,23.0,2.0,36.0,1
58.0,5.0,31.0,1.0,41
2.0,1.0,6.0,244.0,1
2.0,1.0,35.0,2.0,1
82.0,1.0,11.0,12.0,1
30.0,4.0,119.0,2.0,10
3.0,113.0,115.0,1.0,117
6.0,1.0,47.0,4.0,2
15.0,1.0,8.0,5.0,5
4.0,1.0,90.0,2.0,196
1.0,7.0,1.0,4.0,2
16.0,4.0,54.0,7.0,8
5.0,1.0,3.0,1.0,3
5.0,33.0,9.0,1.0,1
7.0,3.0,57.0,1.0,37
8.0,2.0,6.0,37.0,8
1.0,6.0,3.0,2.0,97
1.0,12.0,3.0,1.0,100
4.0,6.0,1.0,407.0,66
1.0,38.0,6.0,20.0,1
3.0,57.0,46.0,9.0,1
1.0,6.0,1.0,1.0,8
2.0,2.0,12.0,25.0,1
1.0,14.0,1.0,26.0,1
3.0,1.0,11.0,1.0,5
1.0,2.0,1.0,10.0,27
3.0,2.0,1.0,36.0,39
3.0,1.0,112.0,82.0,1
3.0,1.0,1.0,1.0,2
1.0,1.0,14.0,3.0,4
1.0,4.0,3.0,1.0,19
1.0,1.0,1.0,50.0,2
3.0,1.0,5.0,2.0,1
8.0,1.0,30.0,23.0,3
1.0,1.0,4.0,2.0,1
3.0,1.0,4.0,8.0,10
1.0,1.0,1.0,2.0,2
9.0,4.0,1.0,5.0,1
2.0,1.0,1.0,2.0,1
1.0,17.0,1.0,3.0,1
653.0,13.0,1.0,3.0,64
15.0,1.0,1.0,5.0,3
19.0,16.0,1.0,5.0,23
1.0,26.0,2.0,1.0,1
1.0,2.0,1.0,1.0,1
1.0,1.0,1.0,1.0,2
1.0,1.0,1.0,1.0,29
2.0,2.0,1.0,1.0,1
1.0,18.0,1.0,4.0,6
1.0,2.0,33.0,36.0,131
1.0,4.0,65.0,1.0,15
2.0,2.0,1.0,1.0,1
1.0,16.0,113.0,11.0,3
4.0,71.0,8.0,7.0,1
1.0,156.0,2.0,48.0,3
1.0,93.0,2.0,109.0,10
1.0,8.0,117.0,4.0,59
1.0,1.0,1.0,7.0,1
1.0,12.0,2.0,12.0,11
1.0,47.0,3.0,6.0,34
1.0,2.0,94.0,1.0,417
1.0,3.0,4.0,1.0,4
2.0,5.0,1.0,11.0,5
1.0,3.0,155.0,5.0,1
56.0,7.0,1.0,1.0,6
208.0,1.0,14.0,1.0,23
2.0,1.0,1.0,14.0,22
12.0,6.0,24.0,40.0,1
2.0,4.0,57.0,2.0,11
8.0,1.0,1.0,263.0,23
2.0,1.0,56.0,2.0,6
16.0,57.0,10.0,19.0,2
1.0,3.0,1.0,2.0,1
4.0,6.0,121.0,1.0,25
1.0,1.0,171.0,1.0,1
2.0,1.0,74.0,4.0,30
1.0,16.0,8.0,11.0,26
1.0,6.0,144.0,1.0,1
1.0,2.0,1.0,2.0,1
5.0,247.0,1.0,11.0,6
1.0,121.0,45.0,1.0,2
2.0,2.0,2.0,22.0,1
1.0,14.0,61.0,1.0,57
36.0,5.0,5.0,332.0,1
1.0,1.0,4.0,1.0,1
2.0,3.0,1.0,1.0,59
15.0,18.0,1.0,1.0,1
7.0,1.0,1.0,1.0,6
127.0,15.0,3.0,1.0,1
5.0,1.0,66.0,1.0,43
1.0,4.0,6.0,17.0,37
25.0,1.0,7.0,1.0,3
13.0,10.0,7.0,1.0,20
1.0,1.0,1.0,32.0,51
3.0,3.0,1.0,8.0,4
3.0,2.0,1.0,18.0,1
73.0,1.0,2.0,67.0,1
92.0,29.0,145.0,1.0,5
1.0,4.0,1.0,2.0,51
1.0,5.0,33.0,3.0,9
2.0,1.0,19.0,1.0,12
29.0,7.0,1.0,1.0,38
5.0,3.0,5.0,68.0,5
35.0,14.0,21.0,1.0,2
1.0,8.0,28.0,1.0,15
5.0,2.0,1.0,24.0,3
25.0,6.0,1.0,7.0,1
4.0,7.0,1.0,76.0,2
33.0,1.0,1.0,4.0,2
1.0,117.0,3.0,9.0,65
1.0,3.0,1.0,23.0,3
7.0,1.0,1.0,1.0,1
66.0,3.0,1.0,3.0,1
3.0,5.0,1.0,11.0,114
2.0,3.0,1.0,5.0,37
33.0,2.0,1.0,1.0,1
30.0,44.0,1.0,3.0,5
1.0,4.0,1.0,1.0,1
2.0,8.0,1.0,5.0,58
47.0,9.0,1.0,5.0,1
46.0,2.0,1.0,51.0,12
4.0,4.0,80.0,1.0,97
1.0,6.0,2.0,1.0,4
23.0,1.0,129.0,16.0,1
41.0,43.0,1.0,4.0,1
3.0,14.0,4.0,1.0,1
11.0,3.0,1.0,1.0,1
9.0,3.0,68.0,66.0,7
8.0,13.0,1.0,82.0,1
13.0,1.0,28.0,5.0,1
2.0,1.0,4.0,6.0,1
18.0,1.0,112.0,1.0,1
1.0,1.0,3.0,2.0,2
2.0,1.0,191.0,8.0,34
1.0,1.0,4.0,1.0,1
5.0,1.0,19.0,3.0,22
17.0,1.0,1.0,1.0,90
1.0,3.0,303.0,5.0,149
4.0,1.0,40.0,16.0,12
1.0,4.0,145.0,45.0,67
2.0,2.0,1.0,1.0,1
7.0,11.0,68.0,214.0,55
1.0,1.0,17.0,1.0,8
1.0,1.0,153.0,18.0,5
4.0,1.0,187.0,5.0,4
1.0,3.0,45.0,1.0,1
3.0,26.0,1.0,2.0,5
1.0,29.0,15.0,1.0,7
16.0,4.0,170.0,1.0,1
1.0,13.0,1.0,13.0,41
1.0,15.0,1.0,1.0,4
2.0,3.0,25.0,1.0,17
1.0,3.0,1.0,1.0,1
1.0,1.0,3.0,2.0,1
1.0,32.0,1.0,1.0,32
1.0,1.0,120.0,1.0,5
18.0,10.0,8.0,1.0,1
29.0,22.0,57.0,10.0,1
1.0,68.0,5.0,1.0,1
8.0,184.0,4.0,12.0,6
1.0,111.0,10.0,1.0,8
5.0,3.0,4.0,2.0,1
1.0,3.0,3.0,1.0,67
586.0,1.0,1.0,2.0,3
10.0,1.0,167.0,1.0,1
3.0,16.0,1.0,350.0,9
